customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,previous_purchases_band,discount_flag,is_subscriber,shipping_speed,payment_group,frequency_band_days,value_score,value_segment
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,26,Credit Card,Weekly,Young Adult,7,Established,True,True,Express,Card,Very Frequent,0.6782142857142858,VIP
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,21,Credit Card,Fortnightly,Young Adult,14,Emerging,True,True,Standard,Card,Frequent,0.3805714285714286,Mid
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,49,PayPal,Bi-Weekly,Young Adult,14,Heavy,True,True,Standard,Digital Wallet,Frequent,0.6730714285714287,VIP
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,13,PayPal,Fortnightly,Adult,14,Emerging,True,True,Express,Digital Wallet,Frequent,0.27064285714285713,Low
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly,Young Adult,7,Heavy,True,True,Standard,Card,Very Frequent,0.45578571428571424,Mid
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,42,PayPal,Weekly,Young Adult,7,Heavy,True,True,Standard,Digital Wallet,Very Frequent,0.6325714285714286,VIP
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,25,Venmo,Annually,Middle-aged,365,Emerging,True,True,Express,Digital Wallet,Rare,0.35678571428571426,Mid
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,25,Cash,Monthly,Adult,30,Emerging,True,True,Other,Cash,Frequent,0.7032857142857144,VIP
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,12,PayPal,Quarterly,Adult,90,Emerging,True,True,Express,Digital Wallet,Occasional,0.48921428571428577,High
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,4,Debit Card,Quarterly,Adult,90,New/Low,True,True,Standard,Card,Occasional,0.38828571428571423,Mid
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,38,PayPal,Weekly,Senior,7,Established,True,True,Standard,Digital Wallet,Very Frequent,0.5393571428571428,High
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,42,Bank Transfer,Weekly,Senior,7,Heavy,True,True,Other,Other,Very Frequent,0.47507142857142864,High
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,30,Venmo,Annually,Middle-aged,365,Established,True,True,Other,Digital Wallet,Rare,0.6409285714285714,VIP
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,50,Credit Card,Weekly,Senior,7,Heavy,True,True,Standard,Card,Very Frequent,0.47700000000000004,High
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,45,PayPal,Weekly,Middle-aged,7,Heavy,True,True,Standard,Digital Wallet,Very Frequent,0.615857142857143,VIP
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,33,Credit Card,Fortnightly,Adult,14,Established,True,True,Standard,Card,Frequent,0.4307142857142857,Mid
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,25,PayPal,Quarterly,Young Adult,90,Emerging,True,True,Other,Digital Wallet,Occasional,0.29828571428571427,Low
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,25,Cash,Monthly,Young Adult,30,Emerging,True,True,Express,Cash,Frequent,0.32078571428571423,Low
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,44,Debit Card,Quarterly,Young Adult,90,Heavy,True,True,Standard,Card,Occasional,0.7939285714285714,VIP
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,21,Venmo,Fortnightly,Middle-aged,14,Emerging,True,True,Standard,Digital Wallet,Frequent,0.3085714285714286,Low
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,31,Bank Transfer,Fortnightly,Senior,14,Established,True,True,Standard,Other,Frequent,0.4808571428571428,High
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,47,Debit Card,Annually,Adult,365,Heavy,True,True,Other,Card,Rare,0.6197142857142858,VIP
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,14,PayPal,Monthly,Adult,30,Emerging,True,True,Standard,Digital Wallet,Frequent,0.3985714285714286,Mid
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,17,Debit Card,Every 3 Months,Adult,90,Emerging,True,True,Standard,Card,Occasional,0.6608571428571429,VIP
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,3,Venmo,Annually,Young Adult,365,New/Low,True,True,Express,Digital Wallet,Rare,0.3143571428571429,Low
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,42,Venmo,Annually,Young Adult,365,Heavy,True,True,Express,Digital Wallet,Rare,0.7180714285714286,VIP
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,22,Debit Card,Annually,Senior,365,Emerging,True,True,Standard,Card,Rare,0.35550000000000004,Mid
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,21,Venmo,Quarterly,Adult,90,Emerging,True,True,Express,Digital Wallet,Occasional,0.5785714285714286,High
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,21,Bank Transfer,Quarterly,Senior,90,Emerging,True,True,Standard,Other,Occasional,0.5470714285714287,High
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,40,Debit Card,Annually,Adult,365,Established,True,True,Standard,Card,Rare,0.4127142857142857,Mid
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,1,Bank Transfer,Fortnightly,Adult,14,New/Low,True,True,Express,Other,Frequent,0.261,Low
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,50,Bank Transfer,Monthly,Young Adult,30,Heavy,True,True,Standard,Other,Frequent,0.6974999999999999,VIP
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,39,Bank Transfer,Every 3 Months,Senior,90,Established,True,True,Other,Other,Occasional,0.39278571428571424,Mid
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly,Young Adult,30,Established,True,True,Standard,Digital Wallet,Frequent,0.4146428571428571,Mid
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,29,Venmo,Fortnightly,Senior,14,Established,True,True,Express,Digital Wallet,Frequent,0.3555,Mid
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly,Middle-aged,14,Established,True,True,Other,Digital Wallet,Frequent,0.4808571428571429,High
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,8,Debit Card,Weekly,Middle-aged,7,New/Low,True,True,Standard,Card,Very Frequent,0.3375,Low
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,5,Credit Card,Fortnightly,Senior,14,New/Low,True,True,Standard,Card,Frequent,0.2372142857142857,Low
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,7,Cash,Monthly,Adult,30,New/Low,True,True,Other,Cash,Frequent,0.24557142857142858,Low
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,30,Cash,Monthly,Middle-aged,30,Established,True,True,Other,Cash,Frequent,0.37092857142857144,Mid
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,14,Credit Card,Every 3 Months,Adult,90,Emerging,True,True,Express,Card,Occasional,0.25007142857142856,Low
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,5,Cash,Fortnightly,Adult,14,New/Low,True,True,Express,Cash,Frequent,0.34071428571428575,Low
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,3,PayPal,Every 3 Months,Young Adult,90,New/Low,True,True,Standard,Digital Wallet,Occasional,0.12985714285714284,Low
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly,Middle-aged,14,Heavy,True,True,Other,Digital Wallet,Frequent,0.3207857142857143,Low
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,4,Credit Card,Weekly,Young Adult,7,New/Low,True,True,Other,Card,Very Frequent,0.18578571428571433,Low
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,42,Credit Card,Bi-Weekly,Middle-aged,14,Heavy,True,True,Express,Card,Frequent,0.6010714285714287,VIP
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30,Cash,Annually,Young Adult,365,Established,True,True,Standard,Cash,Rare,0.38442857142857145,Mid
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,37,Venmo,Annually,Adult,365,Established,True,True,Express,Digital Wallet,Rare,0.38892857142857146,Mid
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,2,Bank Transfer,Annually,Middle-aged,365,New/Low,True,True,Express,Other,Rare,0.3304285714285714,Low
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,30,Credit Card,Quarterly,Middle-aged,90,Established,True,True,Express,Card,Occasional,0.4789285714285714,High
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,47,Bank Transfer,Monthly,Young Adult,30,Heavy,True,True,Express,Other,Frequent,0.5027142857142858,High
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,21,PayPal,Quarterly,Senior,90,Emerging,True,True,Standard,Digital Wallet,Occasional,0.3940714285714286,Mid
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,9,Bank Transfer,Fortnightly,Senior,14,New/Low,True,True,Other,Other,Frequent,0.3169285714285715,Low
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,12,Debit Card,Fortnightly,Middle-aged,14,Emerging,True,True,Other,Card,Frequent,0.4172142857142857,Mid
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,4,Bank Transfer,Weekly,Adult,7,New/Low,True,True,Express,Other,Very Frequent,0.4017857142857143,Mid
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually,Adult,365,New/Low,True,True,Other,Card,Rare,0.4268571428571428,Mid
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,26,Credit Card,Weekly,Senior,7,Established,True,True,Standard,Card,Very Frequent,0.30021428571428577,Low
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,40,Cash,Fortnightly,Adult,14,Established,True,True,Express,Cash,Frequent,0.35421428571428565,Low
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,34,Bank Transfer,Fortnightly,Middle-aged,14,Established,True,True,Other,Other,Frequent,0.4461428571428572,Mid
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,31,Debit Card,Annually,Adult,365,Established,True,True,Standard,Card,Rare,0.39085714285714285,Mid
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,1,Bank Transfer,Bi-Weekly,Young Adult,14,New/Low,True,True,Other,Other,Frequent,0.4050000000000001,Mid
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,5,Bank Transfer,Bi-Weekly,Middle-aged,14,New/Low,True,True,Express,Other,Frequent,0.2282142857142857,Low
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,4,Credit Card,Weekly,Adult,7,New/Low,True,True,Express,Card,Very Frequent,0.4692857142857143,Mid
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,48,Venmo,Quarterly,Senior,90,Heavy,True,True,Standard,Digital Wallet,Occasional,0.5721428571428572,High
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,29,Cash,Every 3 Months,Senior,90,Established,True,True,Standard,Cash,Occasional,0.558,High
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,12,PayPal,Bi-Weekly,Middle-aged,14,Emerging,True,True,Express,Digital Wallet,Frequent,0.14721428571428574,Low
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,29,Venmo,Annually,Adult,365,Established,True,True,Standard,Digital Wallet,Rare,0.5850000000000001,High
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,15,Debit Card,Quarterly,Middle-aged,90,Emerging,True,True,Express,Card,Occasional,0.47700000000000004,High
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,34,Credit Card,Monthly,Middle-aged,30,Established,True,True,Standard,Card,Frequent,0.39664285714285713,Mid
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,41,Credit Card,Fortnightly,Adult,14,Heavy,True,True,Express,Card,Frequent,0.6891428571428572,VIP
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,41,Credit Card,Monthly,Senior,30,Heavy,True,True,Standard,Card,Frequent,0.5811428571428572,High
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,39,Credit Card,Fortnightly,Middle-aged,14,Established,True,True,Standard,Card,Frequent,0.5637857142857142,High
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,32,Cash,Weekly,Middle-aged,7,Established,True,True,Express,Cash,Very Frequent,0.5547857142857143,High
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,29,Venmo,Monthly,Young Adult,30,Established,True,True,Express,Digital Wallet,Frequent,0.4365,Mid
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,15,Bank Transfer,Annually,Senior,365,Emerging,True,True,Standard,Other,Rare,0.261,Low
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,33,Venmo,Annually,Middle-aged,365,Established,True,True,Express,Digital Wallet,Rare,0.3047142857142857,Low
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,18,Bank Transfer,Weekly,Senior,7,Emerging,True,True,Express,Other,Very Frequent,0.2532857142857143,Low
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,35,Cash,Bi-Weekly,Young Adult,14,Established,True,True,Other,Cash,Frequent,0.7135714285714285,VIP
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,25,PayPal,Weekly,Senior,7,Emerging,True,True,Standard,Digital Wallet,Very Frequent,0.3972857142857143,Mid
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,6,Venmo,Fortnightly,Young Adult,14,New/Low,True,True,Standard,Digital Wallet,Frequent,0.3426428571428572,Low
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,17,Bank Transfer,Bi-Weekly,Senior,14,Emerging,True,True,Express,Other,Frequent,0.4583571428571428,Mid
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,17,Credit Card,Monthly,Middle-aged,30,Emerging,True,True,Other,Card,Frequent,0.32785714285714285,Low
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,44,Cash,Every 3 Months,Middle-aged,90,Heavy,True,True,Other,Cash,Occasional,0.6859285714285716,VIP
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,6,PayPal,Fortnightly,Middle-aged,14,New/Low,True,True,Standard,Digital Wallet,Frequent,0.08614285714285716,Low
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,45,Debit Card,Fortnightly,Senior,14,Heavy,True,True,Standard,Card,Frequent,0.759857142857143,VIP
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,7,Debit Card,Annually,Senior,365,New/Low,True,True,Express,Card,Rare,0.47957142857142865,High
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,11,Debit Card,Every 3 Months,Young Adult,90,Emerging,True,True,Other,Card,Occasional,0.5637857142857143,High
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41,Cash,Every 3 Months,Young Adult,90,Heavy,True,True,Express,Cash,Occasional,0.5451428571428572,High
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,24,PayPal,Bi-Weekly,Senior,14,Emerging,True,True,Standard,Digital Wallet,Frequent,0.3728571428571429,Mid
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,21,Venmo,Weekly,Adult,7,Emerging,True,True,Standard,Digital Wallet,Very Frequent,0.4210714285714286,Mid
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24,Bank Transfer,Annually,Adult,365,Emerging,True,True,Express,Other,Rare,0.3638571428571428,Mid
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,8,Credit Card,Quarterly,Young Adult,90,New/Low,True,True,Other,Card,Occasional,0.19349999999999998,Low
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,12,Cash,Fortnightly,Adult,14,Emerging,True,True,Standard,Cash,Frequent,0.4217142857142857,Mid
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,48,Debit Card,Fortnightly,Adult,14,Heavy,True,True,Express,Card,Frequent,0.5766428571428571,High
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,6,Bank Transfer,Quarterly,Young Adult,90,New/Low,True,True,Other,Other,Occasional,0.4191428571428572,Mid
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,14,PayPal,Fortnightly,Middle-aged,14,Emerging,True,True,Standard,Digital Wallet,Frequent,0.5965714285714286,VIP
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,34,PayPal,Annually,Young Adult,365,Established,True,True,Standard,Digital Wallet,Rare,0.5136428571428572,High
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,12,Cash,Every 3 Months,Senior,90,Emerging,True,True,Standard,Cash,Occasional,0.3902142857142857,Mid
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,11,Bank Transfer,Annually,Young Adult,365,Emerging,True,True,Express,Other,Rare,0.13628571428571432,Low
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,5,PayPal,Monthly,Young Adult,30,New/Low,True,True,Standard,Digital Wallet,Frequent,0.3407142857142857,Low
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,25,Venmo,Fortnightly,Middle-aged,14,Emerging,True,True,Standard,Digital Wallet,Frequent,0.6222857142857143,VIP
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,11,Credit Card,Annually,Young Adult,365,Emerging,True,True,Other,Card,Rare,0.36578571428571427,Mid
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,27,PayPal,Every 3 Months,Senior,90,Established,True,True,Express,Digital Wallet,Occasional,0.3921428571428572,Mid
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,43,Credit Card,Annually,Senior,365,Heavy,True,True,Standard,Card,Rare,0.7200000000000001,VIP
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,18,Debit Card,Every 3 Months,Young Adult,90,Emerging,True,True,Standard,Card,Occasional,0.19028571428571428,Low
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,32,Bank Transfer,Bi-Weekly,Middle-aged,14,Established,True,True,Express,Other,Frequent,0.38378571428571423,Mid
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,27,Bank Transfer,Every 3 Months,Young Adult,90,Established,True,True,Express,Other,Occasional,0.6306428571428571,VIP
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,24,Credit Card,Weekly,Young Adult,7,Emerging,True,True,Express,Card,Very Frequent,0.3413571428571429,Low
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,31,Debit Card,Quarterly,Adult,90,Established,True,True,Standard,Card,Occasional,0.6113571428571428,VIP
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,39,PayPal,Fortnightly,Adult,14,Established,True,True,Express,Digital Wallet,Frequent,0.5412857142857141,High
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,36,Debit Card,Fortnightly,Middle-aged,14,Established,True,True,Other,Card,Frequent,0.5850000000000002,High
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,5,Cash,Annually,Senior,365,New/Low,True,True,Standard,Cash,Rare,0.24171428571428571,Low
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,47,Credit Card,Bi-Weekly,Middle-aged,14,Heavy,True,True,Express,Card,Frequent,0.47121428571428575,Mid
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,29,Bank Transfer,Fortnightly,Middle-aged,14,Established,True,True,Standard,Other,Frequent,0.38249999999999995,Mid
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,43,Venmo,Bi-Weekly,Adult,14,Heavy,True,True,Standard,Digital Wallet,Frequent,0.7200000000000001,VIP
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,40,Debit Card,Every 3 Months,Middle-aged,90,Established,True,True,Other,Card,Occasional,0.7052142857142858,VIP
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,4,Debit Card,Monthly,Young Adult,30,New/Low,True,True,Standard,Card,Frequent,0.40628571428571425,Mid
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,39,PayPal,Weekly,Middle-aged,7,Established,True,True,Standard,Digital Wallet,Very Frequent,0.5592857142857143,High
